All event log messages.
Date:	2016-09-21 09:52:02
System Name:	14000-500407
Controller Name:	
Controller Id	14000-500407

RobotWare: 6.03.00.00
Key:	
Options:	
	RobotWare Base
	709-1 DeviceNet Master/Slave
	603-1 Absolute Accuracy
	Contact L
	623-1 Multitasking
	604-1 MultiMove Coordinated
	608-1 World Zones
	611-1 Path Recovery
	612-1 Path Offset
	613-1 Collision Detection
	841-1 EtherNet/IP Scanner/Adapter
	1341-1/1520-1 Integrated Vision Interface
	988-1 RW Add-In Prepared
	688-1 RobotStudio App Connect
	617-1 FlexPendant Interface
	616-1 PC Interface

Robot1
Key:	
Options:	
	Motor Commutation
	Service Info System
	Pendelum Calibration
	Drive System IRB 14000
	Hall Sensor Calibration
	IRB 14000-0.5/0.5

SmartGripperV3_3
	Key:	
Options:	
	SmartGripperV3.3

Common log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
32712     	W   	Program             	41595   	Socket error                            	2016-09-20 07:24:27 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/208.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/208", "ERR_SOCK_CLOSED", "-28:10:2::40708:8388608.000000"}
32713     	W   	Program             	41595   	Socket error                            	2016-09-20 07:24:27 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-28:10:2::56016:8388608.000000"}
32714     	I   	Operational         	10125   	Program stopped                         	2016-09-20 07:24:27 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
32715     	I   	Operational         	10125   	Program stopped                         	2016-09-20 07:24:27 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
32716     	I   	Operational         	10250   	Restore step ready                      	2016-09-20 07:25:20 	The restore step Prepare is ready.	{args: "0"}
32717     	I   	Operational         	10251   	Restore step ready                      	2016-09-20 07:25:25 	The restore step Configuration is ready.	{args: "1"}
32718     	I   	Operational         	10252   	Restore step ready                      	2016-09-20 07:25:25 	The restore of Task is ready.	{args: "2"}
32719     	I   	Operational         	10045   	System restarted                        	2016-09-20 07:25:44 	System was restarted. 	{args: }
32720     	W   	Operational         	12700   	Missing time zone information           	2016-09-20 07:25:44 	No time zone information has been specified.	{args: }
32721     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-20 07:26:43 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
32722     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-20 07:26:43 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
32723     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-09-20 07:26:44 	 During start-up, no communication was established with I/O device Hand_L with address 192.168.125.40 on the network EtherNetIP. 	{args: "Hand_L", "192.168.125.40", "EtherNetIP"}
32724     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-09-20 07:26:44 	 During start-up, no communication was established with I/O device Hand_R with address 192.168.125.30 on the network EtherNetIP. 	{args: "Hand_R", "192.168.125.30", "EtherNetIP"}
32725     	I   	Operational         	10253   	Restore step ready                      	2016-09-20 07:26:47 	The restore of User Task is ready.	{args: "3"}
32726     	I   	Operational         	10010   	Motors OFF state                        	2016-09-20 07:26:47 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
32727     	I   	Operational         	10017   	Automatic mode confirmed                	2016-09-20 07:26:47 	The system is in the Automatic mode.	{args: }
32728     	I   	Operational         	10150   	Program started                         	2016-09-20 07:26:47 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "1", "T_ROB_R"}
32729     	I   	Operational         	10150   	Program started                         	2016-09-20 07:26:47 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "2", "T_ROB_L"}
32730     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-20 07:26:47 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
32731     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-20 07:26:47 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
32732     	I   	Operational         	10129   	Program stopped                         	2016-09-20 07:26:47 	The task T_ROB_R has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "1", "T_ROB_R"}
32733     	I   	Operational         	10129   	Program stopped                         	2016-09-20 07:26:47 	The task T_ROB_L has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "2", "T_ROB_L"}
32734     	I   	IO & Communication  	71276   	Communication established with I/O device	2016-09-20 07:27:03 	 Communication established with I/O device Hand_R with address 192.168.125.30 on network EtherNetIP. 	{args: "Hand_R", "192.168.125.30", "EtherNetIP"}
32735     	I   	IO & Communication  	71276   	Communication established with I/O device	2016-09-20 07:27:05 	 Communication established with I/O device Hand_L with address 192.168.125.40 on network EtherNetIP. 	{args: "Hand_L", "192.168.125.40", "EtherNetIP"}
32736     	I   	Operational         	10250   	Restore step ready                      	2016-09-20 07:32:57 	The restore step Prepare is ready.	{args: "0"}
32737     	I   	Operational         	10251   	Restore step ready                      	2016-09-20 07:33:02 	The restore step Configuration is ready.	{args: "1"}
32738     	I   	Operational         	10252   	Restore step ready                      	2016-09-20 07:33:02 	The restore of Task is ready.	{args: "2"}
32739     	I   	Operational         	10045   	System restarted                        	2016-09-20 07:33:22 	System was restarted. 	{args: }
32740     	W   	Operational         	12700   	Missing time zone information           	2016-09-20 07:33:22 	No time zone information has been specified.	{args: }
32741     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-20 07:34:21 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
32742     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-20 07:34:21 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
32743     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-09-20 07:34:22 	 During start-up, no communication was established with I/O device Hand_L with address 192.168.125.40 on the network EtherNetIP. 	{args: "Hand_L", "192.168.125.40", "EtherNetIP"}
32744     	E   	IO & Communication  	71367   	No communication with I/O device        	2016-09-20 07:34:22 	 During start-up, no communication was established with I/O device Hand_R with address 192.168.125.30 on the network EtherNetIP. 	{args: "Hand_R", "192.168.125.30", "EtherNetIP"}
32745     	I   	Operational         	10253   	Restore step ready                      	2016-09-20 07:34:24 	The restore of User Task is ready.	{args: "3"}
32746     	I   	Operational         	10010   	Motors OFF state                        	2016-09-20 07:34:24 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
32747     	I   	Operational         	10017   	Automatic mode confirmed                	2016-09-20 07:34:24 	The system is in the Automatic mode.	{args: }
32748     	I   	Operational         	10150   	Program started                         	2016-09-20 07:34:24 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "1", "T_ROB_R"}
32749     	I   	Operational         	10150   	Program started                         	2016-09-20 07:34:24 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "2", "T_ROB_L"}
32750     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-20 07:34:24 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
32751     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-20 07:34:24 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
32752     	I   	Operational         	10129   	Program stopped                         	2016-09-20 07:34:25 	The task T_ROB_R has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "1", "T_ROB_R"}
32753     	I   	Operational         	10129   	Program stopped                         	2016-09-20 07:34:25 	The task T_ROB_L has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "2", "T_ROB_L"}
32754     	I   	IO & Communication  	71276   	Communication established with I/O device	2016-09-20 07:34:43 	 Communication established with I/O device Hand_L with address 192.168.125.40 on network EtherNetIP. 	{args: "Hand_L", "192.168.125.40", "EtherNetIP"}
32755     	I   	IO & Communication  	71276   	Communication established with I/O device	2016-09-20 07:34:43 	 Communication established with I/O device Hand_R with address 192.168.125.30 on network EtherNetIP. 	{args: "Hand_R", "192.168.125.30", "EtherNetIP"}
32756     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-20 08:20:58 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
32757     	I   	Operational         	10002   	Program pointer has been reset          	2016-09-20 08:20:58 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
32758     	I   	Operational         	10011   	Motors ON state                         	2016-09-20 08:21:00 	The system is in the Motors ON state.	{args: }
32759     	I   	Operational         	10052   	Regain start                            	2016-09-20 08:21:01 	A regain movement has started.	{args: "0"}
32760     	I   	Operational         	10053   	Regain ready                            	2016-09-20 08:21:01 	The regain movement is ready.	{args: "0"}
32761     	I   	Operational         	10151   	Program started                         	2016-09-20 08:21:01 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
32762     	I   	Operational         	10151   	Program started                         	2016-09-20 08:21:01 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
32763     	W   	Program             	41595   	Socket error                            	2016-09-20 08:24:36 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/208.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/208", "ERR_SOCK_CLOSED", "-28:10:2::42276:8388608.000000"}
32764     	W   	Program             	41595   	Socket error                            	2016-09-20 08:24:36 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/207.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/207", "ERR_SOCK_CLOSED", "-24:10:2::57584:8388608.000000"}
32765     	E   	Motion              	50056   	Joint collision                         	2016-09-20 08:25:26 	Actual torque on joint rob_L_3 is higher than ordered while at low or zero speed. Might be caused by jam error (the arm has got stuck) or hardware error.	{args: "rob_L_3"}
32766     	I   	Operational         	10020   	Execution error state                   	2016-09-20 08:25:26 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
32767     	I   	Operational         	10020   	Execution error state                   	2016-09-20 08:25:26 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
32768     	I   	Operational         	10012   	Safety guard stop state                 	2016-09-20 08:25:26 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
32769     	I   	Operational         	10125   	Program stopped                         	2016-09-20 08:25:26 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
