All event log messages.
Date:	2016-10-27 04:02:03
System Name:	14000-500407
Controller Name:	
Controller Id	14000-500407

RobotWare: 6.03.00.00
Key:	
Options:	
	RobotWare Base
	709-1 DeviceNet Master/Slave
	603-1 Absolute Accuracy
	Contact L
	623-1 Multitasking
	604-1 MultiMove Coordinated
	608-1 World Zones
	611-1 Path Recovery
	612-1 Path Offset
	613-1 Collision Detection
	841-1 EtherNet/IP Scanner/Adapter
	1341-1/1520-1 Integrated Vision Interface
	988-1 RW Add-In Prepared
	688-1 RobotStudio App Connect
	617-1 FlexPendant Interface
	616-1 PC Interface

Robot1
Key:	
Options:	
	Motor Commutation
	Service Info System
	Pendelum Calibration
	Drive System IRB 14000
	Hall Sensor Calibration
	IRB 14000-0.5/0.5

SmartGripperV3_3
	Key:	
Options:	
	SmartGripperV3.3

Common log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
68076     	W   	Program             	41595   	Socket error                            	2016-10-26 09:51:18 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/224.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/224", "ERR_SOCK_CLOSED", "-28:10:2::59028:8388608.000000"}
68077     	W   	Program             	41595   	Socket error                            	2016-10-26 09:51:18 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/245.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/245", "ERR_SOCK_CLOSED", "54:10:2::56736:8388608.000000"}
68078     	I   	Operational         	10016   	Automatic mode requested                	2016-10-26 09:51:18 	The system has been ordered to go to the Automatic mode.	{args: }
68079     	I   	Operational         	10125   	Program stopped                         	2016-10-26 09:51:18 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
68080     	I   	Operational         	10125   	Program stopped                         	2016-10-26 09:51:18 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
68081     	I   	Operational         	10017   	Automatic mode confirmed                	2016-10-26 09:51:19 	The system is in the Automatic mode.	{args: }
68082     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-26 09:56:35 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
68083     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-26 09:56:35 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68084     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-26 09:56:35 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
68085     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-26 09:56:35 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68086     	I   	Operational         	10052   	Regain start                            	2016-10-26 09:56:37 	A regain movement has started.	{args: "0"}
68087     	I   	Operational         	10053   	Regain ready                            	2016-10-26 09:56:37 	The regain movement is ready.	{args: "0"}
68088     	I   	Operational         	10151   	Program started                         	2016-10-26 09:56:37 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
68089     	I   	Operational         	10151   	Program started                         	2016-10-26 09:56:37 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
68090     	W   	Program             	41595   	Socket error                            	2016-10-26 09:58:11 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/224.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/224", "ERR_SOCK_CLOSED", "-28:10:2::59108:8388608.000000"}
68091     	W   	Program             	41595   	Socket error                            	2016-10-26 09:58:11 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/245.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/245", "ERR_SOCK_CLOSED", "-28:10:2::56820:8388608.000000"}
68092     	E   	Motion              	50056   	Joint collision                         	2016-10-26 09:59:44 	Actual torque on joint rob_L_5 is higher than ordered while at low or zero speed. Might be caused by jam error (the arm has got stuck) or hardware error.	{args: "rob_L_5"}
68093     	I   	Operational         	10020   	Execution error state                   	2016-10-26 09:59:44 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
68094     	I   	Operational         	10020   	Execution error state                   	2016-10-26 09:59:44 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
68095     	I   	Operational         	10012   	Safety guard stop state                 	2016-10-26 09:59:44 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
68096     	I   	Operational         	10125   	Program stopped                         	2016-10-26 09:59:44 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
68097     	I   	Operational         	10125   	Program stopped                         	2016-10-26 09:59:44 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
68098     	I   	Operational         	10010   	Motors OFF state                        	2016-10-26 09:59:44 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
68099     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-26 10:00:02 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
68100     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-26 10:00:02 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68101     	I   	Operational         	10021   	Execution error reset                   	2016-10-26 10:00:02 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
68102     	I   	Operational         	10021   	Execution error reset                   	2016-10-26 10:00:02 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
68103     	I   	Operational         	10011   	Motors ON state                         	2016-10-26 10:00:06 	The system is in the Motors ON state.	{args: }
68104     	I   	Operational         	10052   	Regain start                            	2016-10-26 10:00:07 	A regain movement has started.	{args: "0"}
68105     	I   	Operational         	10053   	Regain ready                            	2016-10-26 10:00:07 	The regain movement is ready.	{args: "0"}
68106     	I   	Operational         	10151   	Program started                         	2016-10-26 10:00:07 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
68107     	I   	Operational         	10151   	Program started                         	2016-10-26 10:00:07 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
68108     	E   	Motion              	50056   	Joint collision                         	2016-10-26 10:01:26 	Actual torque on joint rob_L_5 is higher than ordered while at low or zero speed. Might be caused by jam error (the arm has got stuck) or hardware error.	{args: "rob_L_5"}
68109     	I   	Operational         	10020   	Execution error state                   	2016-10-26 10:01:26 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
68110     	I   	Operational         	10020   	Execution error state                   	2016-10-26 10:01:26 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
68111     	I   	Operational         	10012   	Safety guard stop state                 	2016-10-26 10:01:26 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
68112     	I   	Operational         	10125   	Program stopped                         	2016-10-26 10:01:26 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
68113     	I   	Operational         	10125   	Program stopped                         	2016-10-26 10:01:26 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
68114     	I   	Operational         	10010   	Motors OFF state                        	2016-10-26 10:01:26 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
68115     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-26 10:12:11 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
68116     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-26 10:12:11 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68117     	I   	Operational         	10021   	Execution error reset                   	2016-10-26 10:12:11 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
68118     	I   	Operational         	10021   	Execution error reset                   	2016-10-26 10:12:11 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
68119     	I   	Operational         	10011   	Motors ON state                         	2016-10-26 10:12:50 	The system is in the Motors ON state.	{args: }
68120     	I   	Operational         	10015   	Manual mode selected                    	2016-10-26 10:15:18 	The system is in the Manual mode.	{args: }
68121     	I   	Operational         	10012   	Safety guard stop state                 	2016-10-26 10:15:22 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
68122     	I   	Operational         	10010   	Motors OFF state                        	2016-10-26 10:15:24 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
68123     	I   	Operational         	10011   	Motors ON state                         	2016-10-26 10:15:25 	The system is in the Motors ON state.	{args: }
68124     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-26 10:16:09 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
68125     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-26 10:16:09 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68126     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-26 10:16:10 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
68127     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-26 10:16:10 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68128     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-26 10:16:11 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
68129     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-26 10:16:11 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68130     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-26 10:17:24 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
68131     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-26 10:17:24 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68132     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-26 10:17:25 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
68133     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-26 10:17:25 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68134     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-26 10:17:25 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
68135     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-26 10:17:25 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
68136     	I   	Operational         	10045   	System restarted                        	2016-10-26 10:18:10 	System was restarted. 	{args: }
68137     	W   	Operational         	12700   	Missing time zone information           	2016-10-26 10:18:10 	No time zone information has been specified.	{args: }
68138     	I   	Operational         	10012   	Safety guard stop state                 	2016-10-26 10:19:10 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
68139     	I   	Operational         	10015   	Manual mode selected                    	2016-10-26 10:19:10 	The system is in the Manual mode.	{args: }
68140     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-26 10:19:10 	The program pointer of task MotionLoggerL has been reset.	{args: "3", "0", "MotionLoggerL"}
68141     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-26 10:19:10 	The program pointer of task MotionLoggerR has been reset.	{args: "4", "0", "MotionLoggerR"}
68142     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-26 10:19:10 	The program pointer of task Shared has been reset.	{args: "5", "0", "Shared"}
68143     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-26 10:19:10 	The program pointer of task MotionSupL has been reset.	{args: "6", "0", "MotionSupL"}
68144     	I   	Operational         	10150   	Program started                         	2016-10-26 10:19:10 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "1", "T_ROB_R"}
68145     	I   	Operational         	10150   	Program started                         	2016-10-26 10:19:10 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "2", "T_ROB_L"}
68146     	I   	Operational         	10150   	Program started                         	2016-10-26 10:19:10 	Execution of task MotionLoggerL has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "3", "MotionLoggerL"}
68147     	I   	Operational         	10150   	Program started                         	2016-10-26 10:19:10 	Execution of task MotionLoggerR has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "4", "MotionLoggerR"}
68148     	I   	Operational         	10150   	Program started                         	2016-10-26 10:19:10 	Execution of task Shared has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "5", "Shared"}
68149     	I   	Operational         	10150   	Program started                         	2016-10-26 10:19:10 	Execution of task MotionSupL has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "6", "MotionSupL"}
68150     	I   	Operational         	10129   	Program stopped                         	2016-10-26 10:19:10 	The task MotionLoggerL has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "3", "MotionLoggerL"}
