All event log messages.
Date:	2016-10-29 07:05:46
System Name:	14000-500407
Controller Name:	
Controller Id	14000-500407

RobotWare: 6.03.00.00
Key:	
Options:	
	RobotWare Base
	709-1 DeviceNet Master/Slave
	603-1 Absolute Accuracy
	Contact L
	623-1 Multitasking
	604-1 MultiMove Coordinated
	608-1 World Zones
	611-1 Path Recovery
	612-1 Path Offset
	613-1 Collision Detection
	841-1 EtherNet/IP Scanner/Adapter
	1341-1/1520-1 Integrated Vision Interface
	988-1 RW Add-In Prepared
	688-1 RobotStudio App Connect
	617-1 FlexPendant Interface
	616-1 PC Interface

Robot1
Key:	
Options:	
	Motor Commutation
	Service Info System
	Pendelum Calibration
	Drive System IRB 14000
	Hall Sensor Calibration
	IRB 14000-0.5/0.5

SmartGripperV3_3
	Key:	
Options:	
	SmartGripperV3.3

Common log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
77676     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:00 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77677     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:01 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77678     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:01 	Task: T_ROB_LCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_L/main/MoveAbsJ/281	{args: "T_ROB_L", "/SERVER_L/main/MoveAbsJ/281"}
77679     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:01 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77680     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:01 	Task: T_ROB_LCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_L/main/MoveAbsJ/281	{args: "T_ROB_L", "/SERVER_L/main/MoveAbsJ/281"}
77681     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:02 	Task: T_ROB_LCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_L/main/MoveAbsJ/281	{args: "T_ROB_L", "/SERVER_L/main/MoveAbsJ/281"}
77682     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:03 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77683     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:03 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77684     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:03 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77685     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:03 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77686     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:03 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77687     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:04 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77688     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:04 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77689     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:04 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77690     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:04 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77691     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:04 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77692     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:04 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77693     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:05 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77694     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:05 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77695     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:05 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77696     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:05 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77697     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:05 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77698     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:05 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77699     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:06 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77700     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:06 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77701     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:06 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77702     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:06 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77703     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:06 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77704     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:07 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77705     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:07 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77706     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:07 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77707     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:07 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77708     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:07 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77709     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:08 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77710     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:08 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77711     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:08 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77712     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:08 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77713     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:08 	Task: T_ROB_LCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_L/main/MoveAbsJ/281	{args: "T_ROB_L", "/SERVER_L/main/MoveAbsJ/281"}
77714     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:09 	Task: T_ROB_RCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_R/main/MoveAbsJ/276	{args: "T_ROB_R", "/SERVER_R/main/MoveAbsJ/276"}
77715     	W   	Motion              	50024   	Corner path failure                     	2016-10-29 03:23:09 	Task: T_ROB_LCorner path executed as stop point due to some of the following reasons: - Time delay.- Closely programmed points.- System requires high CPU-load. Program Ref. /SERVER_L/main/MoveAbsJ/281	{args: "T_ROB_L", "/SERVER_L/main/MoveAbsJ/281"}
77716     	W   	Program             	41595   	Socket error                            	2016-10-29 03:24:08 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/224.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/224", "ERR_SOCK_CLOSED", "-28:10:2::55722:8388608.000000"}
77717     	W   	Program             	41595   	Socket error                            	2016-10-29 03:24:08 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/229.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/229", "ERR_SOCK_CLOSED", "-28:10:2::45246:8388608.000000"}
77718     	I   	Operational         	10125   	Program stopped                         	2016-10-29 03:24:08 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
77719     	I   	Operational         	10125   	Program stopped                         	2016-10-29 03:24:08 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
77720     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-29 03:27:52 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
