All event log messages.
Date:	2016-10-22 01:51:36
System Name:	14000-500407
Controller Name:	
Controller Id	14000-500407

RobotWare: 6.03.00.00
Key:	
Options:	
	RobotWare Base
	709-1 DeviceNet Master/Slave
	603-1 Absolute Accuracy
	Contact L
	623-1 Multitasking
	604-1 MultiMove Coordinated
	608-1 World Zones
	611-1 Path Recovery
	612-1 Path Offset
	613-1 Collision Detection
	841-1 EtherNet/IP Scanner/Adapter
	1341-1/1520-1 Integrated Vision Interface
	988-1 RW Add-In Prepared
	688-1 RobotStudio App Connect
	617-1 FlexPendant Interface
	616-1 PC Interface

Robot1
Key:	
Options:	
	Motor Commutation
	Service Info System
	Pendelum Calibration
	Drive System IRB 14000
	Hall Sensor Calibration
	IRB 14000-0.5/0.5

SmartGripperV3_3
	Key:	
Options:	
	SmartGripperV3.3

Common log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
62118     	I   	Operational         	10151   	Program started                         	2016-10-19 09:25:03 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
62119     	I   	Operational         	10151   	Program started                         	2016-10-19 09:25:03 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
62120     	W   	Program             	41595   	Socket error                            	2016-10-19 09:25:18 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/245.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/245", "ERR_SOCK_CLOSED", "-28:10:2::63639:8388608.000000"}
62121     	W   	Motion              	50204   	Motion supervision                      	2016-10-19 09:25:46 	Motion supervision triggered for axis 7 on mechanical unit ROB_L.	{args: "7", "ROB_L"}
62122     	I   	Operational         	10024   	Collision triggered                     	2016-10-19 09:25:46 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
62123     	I   	Operational         	10026   	Collision retraction                    	2016-10-19 09:25:48 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
62124     	I   	Operational         	10125   	Program stopped                         	2016-10-19 09:25:48 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
62125     	W   	Program             	41595   	Socket error                            	2016-10-19 09:25:48 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/224.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/224", "ERR_SOCK_CLOSED", "54:10:2::63640:8388608.000000"}
62126     	I   	Operational         	10125   	Program stopped                         	2016-10-19 09:25:48 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
62127     	W   	System              	20409   	PP to Main rejected                     	2016-10-19 09:25:59 	Setting PP to Main, via System IO, was rejected.	{args: "-811"}
62128     	W   	System              	20142   	Start rejected                          	2016-10-19 09:25:59 	Start/restart of program, via System IO, was rejected.	{args: "-811"}
62129     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-19 09:37:41 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
62130     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-19 09:37:41 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
62131     	I   	Operational         	10025   	Collision confirmed                     	2016-10-19 09:37:43 	The collision detection has been confirmed. 	{args: }
62132     	I   	Operational         	10052   	Regain start                            	2016-10-19 09:37:43 	A regain movement has started.	{args: "0"}
62133     	I   	Operational         	10053   	Regain ready                            	2016-10-19 09:37:43 	The regain movement is ready.	{args: "0"}
62134     	I   	Operational         	10151   	Program started                         	2016-10-19 09:37:43 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
62135     	I   	Operational         	10151   	Program started                         	2016-10-19 09:37:43 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
62136     	W   	Motion              	50204   	Motion supervision                      	2016-10-19 09:37:54 	Motion supervision triggered for axis 7 on mechanical unit ROB_L.	{args: "7", "ROB_L"}
62137     	I   	Operational         	10024   	Collision triggered                     	2016-10-19 09:37:54 	Some mechanical part of the manipulator has collided with a piece of fixed equipment in the cell.	{args: }
62138     	I   	Operational         	10026   	Collision retraction                    	2016-10-19 09:37:55 	The manipulator has attempted to back away from the obstacle, into which it collided, and succeeded.	{args: }
62139     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-19 09:37:55 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
62140     	I   	Operational         	10121   	Program stopped                         	2016-10-19 09:37:55 	The task T_ROB_L has stopped. The reason is that the task has reached an exit instruction. 	{args: "2", "T_ROB_L"}
62141     	I   	Operational         	10125   	Program stopped                         	2016-10-19 09:38:37 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
62142     	I   	Operational         	10045   	System restarted                        	2016-10-19 09:55:27 	System was restarted. 	{args: }
62143     	W   	Operational         	12700   	Missing time zone information           	2016-10-19 09:55:27 	No time zone information has been specified.	{args: }
62144     	E   	Operational         	10304   	An update has been ordered              	2016-10-19 09:56:26 	An update of program configuration is done.	{args: "0", "0", "0", "0"}
62145     	I   	Operational         	10010   	Motors OFF state                        	2016-10-19 09:56:27 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
62146     	I   	Operational         	10017   	Automatic mode confirmed                	2016-10-19 09:56:27 	The system is in the Automatic mode.	{args: }
62147     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-19 09:56:27 	The program pointer of task MotionLoggerL has been reset.	{args: "3", "0", "MotionLoggerL"}
62148     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-19 09:56:27 	The program pointer of task MotionLoggerR has been reset.	{args: "4", "0", "MotionLoggerR"}
62149     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-19 09:56:27 	The program pointer of task Shared has been reset.	{args: "5", "0", "Shared"}
62150     	I   	Operational         	10155   	Program restarted                       	2016-10-19 09:56:27 	Execution of task T_ROB_R has been restarted from where it was previously stopped. The originator could not be determined.	{args: "1", "T_ROB_R"}
62151     	I   	Operational         	10150   	Program started                         	2016-10-19 09:56:27 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "2", "T_ROB_L"}
62152     	I   	Operational         	10150   	Program started                         	2016-10-19 09:56:27 	Execution of task MotionLoggerL has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "3", "MotionLoggerL"}
62153     	I   	Operational         	10150   	Program started                         	2016-10-19 09:56:27 	Execution of task MotionLoggerR has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "4", "MotionLoggerR"}
62154     	I   	Operational         	10150   	Program started                         	2016-10-19 09:56:27 	Execution of task Shared has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "5", "Shared"}
62155     	I   	Operational         	10129   	Program stopped                         	2016-10-19 09:56:27 	The task MotionLoggerL has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "3", "MotionLoggerL"}
62156     	I   	Operational         	10129   	Program stopped                         	2016-10-19 09:56:27 	The task MotionLoggerR has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "4", "MotionLoggerR"}
62157     	I   	Operational         	10129   	Program stopped                         	2016-10-19 09:56:27 	The task Shared has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "5", "Shared"}
62158     	I   	Operational         	10129   	Program stopped                         	2016-10-19 09:56:27 	The task MotionSupL has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "6", "MotionSupL"}
62159     	I   	Operational         	10129   	Program stopped                         	2016-10-19 09:56:27 	The task T_ROB_R has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "1", "T_ROB_R"}
62160     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-19 09:56:27 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
62161     	I   	Operational         	10150   	Program started                         	2016-10-19 09:56:27 	Execution of task MotionLoggerL has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "3", "MotionLoggerL"}
62162     	I   	Operational         	10150   	Program started                         	2016-10-19 09:56:27 	Execution of task MotionLoggerR has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "4", "MotionLoggerR"}
62163     	I   	Operational         	10150   	Program started                         	2016-10-19 09:56:27 	Execution of task Shared has been started from the first instruction of the task's entry routine. The originator could not be determined.	{args: "5", "Shared"}
62164     	I   	Operational         	10129   	Program stopped                         	2016-10-19 09:56:27 	The task T_ROB_L has stopped. The reason is that the event routine for RESET or POWER_ON is ready. 	{args: "2", "T_ROB_L"}
62165     	E   	Operational         	10110   	Service Message                         	2016-10-19 09:56:27 	The gearbox at rob_R_1 of robot ROB_R needs service.	{args: "rob_R_1", "ROB_R"}
62166     	E   	Operational         	10110   	Service Message                         	2016-10-19 09:56:27 	The gearbox at rob_R_2 of robot ROB_R needs service.	{args: "rob_R_2", "ROB_R"}
