All event log messages.
Date:	2016-11-02 03:42:11
System Name:	14000-500407
Controller Name:	
Controller Id	14000-500407

RobotWare: 6.03.00.00
Key:	
Options:	
	RobotWare Base
	709-1 DeviceNet Master/Slave
	603-1 Absolute Accuracy
	Contact L
	623-1 Multitasking
	604-1 MultiMove Coordinated
	608-1 World Zones
	611-1 Path Recovery
	612-1 Path Offset
	613-1 Collision Detection
	841-1 EtherNet/IP Scanner/Adapter
	1341-1/1520-1 Integrated Vision Interface
	988-1 RW Add-In Prepared
	688-1 RobotStudio App Connect
	617-1 FlexPendant Interface
	616-1 PC Interface

Robot1
Key:	
Options:	
	Motor Commutation
	Service Info System
	Pendelum Calibration
	Drive System IRB 14000
	Hall Sensor Calibration
	IRB 14000-0.5/0.5

SmartGripperV3_3
	Key:	
Options:	
	SmartGripperV3.3

Common log messages
SeqNo     	Type	Category            	Code    	Title                                   	Date                	Description	Arguments
79407     	I   	Operational         	10125   	Program stopped                         	2016-10-30 10:30:29 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
79408     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-30 10:30:40 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
79409     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-30 10:30:40 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
79410     	I   	Operational         	10012   	Safety guard stop state                 	2016-10-30 10:30:42 	The system is in the Guard stop state. It enters this state either after switching from Automatic mode to Manual, or after the Motors ON circuit has been opened by an Emergency Stop, General Stop, Automatic Stop or Superior Stop. 	{args: }
79411     	I   	Operational         	10010   	Motors OFF state                        	2016-10-30 10:30:42 	The system is in the Motors OFF state. It enters this state either after switching from Manual mode to Automatic, or after the Motors ON circuit has been opened during program execution.	{args: }
79412     	I   	Operational         	10011   	Motors ON state                         	2016-10-30 10:30:43 	The system is in the Motors ON state.	{args: }
79413     	I   	Operational         	10052   	Regain start                            	2016-10-30 10:30:44 	A regain movement has started.	{args: "0"}
79414     	I   	Operational         	10053   	Regain ready                            	2016-10-30 10:30:44 	The regain movement is ready.	{args: "0"}
79415     	I   	Operational         	10151   	Program started                         	2016-10-30 10:30:44 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
79416     	I   	Operational         	10151   	Program started                         	2016-10-30 10:30:44 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
79417     	W   	Program             	41595   	Socket error                            	2016-10-30 10:35:14 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/224.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/224", "ERR_SOCK_CLOSED", "-28:10:2::53458:8388608.000000"}
79418     	W   	Program             	41595   	Socket error                            	2016-10-30 10:35:14 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/230.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/230", "ERR_SOCK_CLOSED", "54:10:2::59886:8388608.000000"}
79419     	E   	Motion              	50065   	Kinematics error                        	2016-10-30 10:35:41 	The destination of the movement is outside the reach of the robot or too close to a singularity. Robot ROB_R.	{args: "ROB_R"}
79420     	I   	Operational         	10020   	Execution error state                   	2016-10-30 10:35:41 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
79421     	I   	Operational         	10020   	Execution error state                   	2016-10-30 10:35:41 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
79422     	I   	Operational         	10125   	Program stopped                         	2016-10-30 10:35:41 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
79423     	I   	Operational         	10125   	Program stopped                         	2016-10-30 10:35:41 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
79424     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-30 10:39:56 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
79425     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-30 10:39:56 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
79426     	I   	Operational         	10021   	Execution error reset                   	2016-10-30 10:39:56 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
79427     	I   	Operational         	10021   	Execution error reset                   	2016-10-30 10:39:56 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
79428     	I   	Operational         	10052   	Regain start                            	2016-10-30 10:39:57 	A regain movement has started.	{args: "0"}
79429     	I   	Operational         	10053   	Regain ready                            	2016-10-30 10:39:57 	The regain movement is ready.	{args: "0"}
79430     	I   	Operational         	10151   	Program started                         	2016-10-30 10:39:57 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
79431     	I   	Operational         	10151   	Program started                         	2016-10-30 10:39:57 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
79432     	E   	Motion              	50065   	Kinematics error                        	2016-10-30 10:40:14 	The destination of the movement is outside the reach of the robot or too close to a singularity. Robot ROB_R.	{args: "ROB_R"}
79433     	I   	Operational         	10020   	Execution error state                   	2016-10-30 10:40:14 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
79434     	I   	Operational         	10020   	Execution error state                   	2016-10-30 10:40:14 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
79435     	I   	Operational         	10125   	Program stopped                         	2016-10-30 10:40:14 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
79436     	I   	Operational         	10125   	Program stopped                         	2016-10-30 10:40:14 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
79437     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-30 11:18:25 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
79438     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-30 11:18:25 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
79439     	I   	Operational         	10021   	Execution error reset                   	2016-10-30 11:18:25 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
79440     	I   	Operational         	10021   	Execution error reset                   	2016-10-30 11:18:25 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
79441     	I   	Operational         	10052   	Regain start                            	2016-10-30 11:18:26 	A regain movement has started.	{args: "0"}
79442     	I   	Operational         	10053   	Regain ready                            	2016-10-30 11:18:26 	The regain movement is ready.	{args: "0"}
79443     	I   	Operational         	10151   	Program started                         	2016-10-30 11:18:26 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
79444     	I   	Operational         	10151   	Program started                         	2016-10-30 11:18:26 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
79445     	E   	Motion              	50065   	Kinematics error                        	2016-10-30 11:18:42 	The destination of the movement is outside the reach of the robot or too close to a singularity. Robot ROB_R.	{args: "ROB_R"}
79446     	I   	Operational         	10020   	Execution error state                   	2016-10-30 11:18:42 	The program execution in task T_ROB_R has been stopped due to a spontaneous error.	{args: "1", "T_ROB_R"}
79447     	I   	Operational         	10020   	Execution error state                   	2016-10-30 11:18:42 	The program execution in task T_ROB_L has been stopped due to a spontaneous error.	{args: "2", "T_ROB_L"}
79448     	I   	Operational         	10125   	Program stopped                         	2016-10-30 11:18:42 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
79449     	I   	Operational         	10125   	Program stopped                         	2016-10-30 11:18:42 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
79450     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-30 11:19:25 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
79451     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-30 11:19:25 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
79452     	I   	Operational         	10021   	Execution error reset                   	2016-10-30 11:19:25 	 The program execution in task T_ROB_R has left a spontaneous error state. 	{args: "1", "T_ROB_R"}
79453     	I   	Operational         	10021   	Execution error reset                   	2016-10-30 11:19:25 	 The program execution in task T_ROB_L has left a spontaneous error state. 	{args: "2", "T_ROB_L"}
79454     	I   	Operational         	10052   	Regain start                            	2016-10-30 11:19:25 	A regain movement has started.	{args: "0"}
79455     	I   	Operational         	10053   	Regain ready                            	2016-10-30 11:19:25 	The regain movement is ready.	{args: "0"}
79456     	I   	Operational         	10151   	Program started                         	2016-10-30 11:19:25 	Execution of task T_ROB_R has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "1", "T_ROB_R"}
79457     	I   	Operational         	10151   	Program started                         	2016-10-30 11:19:25 	Execution of task T_ROB_L has been started from the first instruction of the task's entry routine. The originator is an external client.	{args: "2", "T_ROB_L"}
79458     	W   	Program             	41595   	Socket error                            	2016-10-30 11:22:58 	Task: T_ROB_R.The connection has been closed by the remote host. Program Ref: /SERVER_R/main/SocketReceive/224.	{args: "T_ROB_R", "/SERVER_R/main/SocketReceive/224", "ERR_SOCK_CLOSED", "-28:10:2::53714:8388608.000000"}
79459     	W   	Program             	41595   	Socket error                            	2016-10-30 11:22:58 	Task: T_ROB_L.The connection has been closed by the remote host. Program Ref: /SERVER_L/main/SocketReceive/230.	{args: "T_ROB_L", "/SERVER_L/main/SocketReceive/230", "ERR_SOCK_CLOSED", "54:10:2::60142:8388608.000000"}
79460     	I   	Operational         	10016   	Automatic mode requested                	2016-10-30 11:22:58 	The system has been ordered to go to the Automatic mode.	{args: }
79461     	I   	Operational         	10125   	Program stopped                         	2016-10-30 11:22:58 	The task T_ROB_L has stopped. The reason is that an external or internal stop has occurred. 	{args: "2", "T_ROB_L"}
79462     	I   	Operational         	10125   	Program stopped                         	2016-10-30 11:22:58 	The task T_ROB_R has stopped. The reason is that an external or internal stop has occurred. 	{args: "1", "T_ROB_R"}
79463     	I   	Operational         	10017   	Automatic mode confirmed                	2016-10-30 11:22:59 	The system is in the Automatic mode.	{args: }
79464     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-30 11:23:02 	The program pointer of task T_ROB_R has been reset.	{args: "1", "0", "T_ROB_R"}
79465     	I   	Operational         	10002   	Program pointer has been reset          	2016-10-30 11:23:02 	The program pointer of task T_ROB_L has been reset.	{args: "2", "0", "T_ROB_L"}
79466     	I   	Operational         	10052   	Regain start                            	2016-10-30 11:23:03 	A regain movement has started.	{args: "0"}
